beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type,checkin_id,bid,brewery_id,photo_url,global_rating_score,global_weighted_rating_score,tagged_friends,total_toasts,total_comments
8.6 Original,Royal Swinkels Family Brewers,Lager - Euro Strong,8.6,18,"Strong, sweet and smooth. It was actually alright.",Hazi Aslanov,Bakı,Baki,Azərbaycan,40.3754,49.9312,3.5,27/01/2018 21:46,https://untappd.com/c/555301863,https://untappd.com/beer/38091,https://untappd.com/brewery/109,Netherlands,Lieshout,Noord-Brabant,"malty,sweet,strong,smooth",Bravo,Bottle,555301863,38091,109,https://untappd.s3.amazonaws.com/photos/2018_01_27/f872992c34c45f3233080ba7a48a9433_raw.jpg,3.04,3.05,,0,0
Stone Sublimely Self-Righteous Black IPA,Stone Brewing,IPA - Imperial / Double Black,8.7,90,Bottle,BJ's Restaurant & Brewhouse - Santa Rosa,Santa Rosa,CA,United States,38.4584,-122.73,4.5,23/10/2014 23:49,https://untappd.com/c/124243538,https://untappd.com/beer/5659,https://untappd.com/brewery/1204,United States,Escondido,CA,,,,124243538,5659,1204,https://untappd.s3.amazonaws.com/photo/2014_10_24/1e5b809596bc9d0b6d113cad032fd834_raw.jpg,3.96,3.96,,0,0
822,Northern Monk,IPA - Imperial / Double,8.7,70,Keg,The Craft Beer Co.,Clapham,Greater London,United Kingdom,51.4643,-0.135353,4.25,09/08/2015 20:38,https://untappd.com/c/212809211,https://untappd.com/beer/1077600,https://untappd.com/brewery/71828,England,Leeds,West Yorkshire,,,,212809211,1077600,71828,https://untappd.s3.amazonaws.com/photo/2015_08_09/2d40a8fbea4e72cd4269b696787ee705_raw.jpg,3.99,3.96,,0,0
Spaghetti Western,BrewFist,Stout - Russian Imperial,8.7,60,Big coffee notes. Gets even better as it warms.,,,,,,,4.25,30/12/2017 09:40,https://untappd.com/c/545192659,https://untappd.com/beer/519016,https://untappd.com/brewery/10776,Italy,Codogno,Lombardia,,Craft Republic,Draft,545192659,519016,10776,,3.83,3.83,,0,0
Lion Stout,Lion Brewery Ceylon,Stout - Foreign / Export,8.8,55,"Smooth for 8.8%, even as it warms, but just not very interesting. Went well with spicy Sri Lankan food (which may have ruined my palate).",Palm Beach,Wembley,Greater London,United Kingdom,51.5513,-0.298647,3,03/03/2019 08:10,https://untappd.com/c/719294582,https://untappd.com/beer/2001,https://untappd.com/brewery/791,Sri Lanka,Biyagama - WP,Western Province,"smooth,dark",Palm Beach,Bottle,719294582,2001,791,https://untappd.s3.amazonaws.com/photos/2019_03_03/27a84843b9b84d2a3719c7d6b3fa56a8_raw.jpg,3.61,3.61,,0,0
Ger'onimo!,Beavertown,Stout - Russian Imperial,9,0,,,,,,,,4.5,16/11/2014 22:24,https://untappd.com/c/130219122,https://untappd.com/beer/607531,https://untappd.com/brewery/24735,England,Tottenham Hale,London,,,,130219122,607531,24735,https://untappd.s3.amazonaws.com/photo/2014_11_16/8a0c47bba9d6a04543c5cf78670ace62_raw.jpg,4.16,3.96,,0,0
Ninkasi,The Wild Beer Co,Graff,9,25,Big bottle!,,,,,,,4,25/12/2014 21:34,https://untappd.com/c/140612204,https://untappd.com/beer/282644,https://untappd.com/brewery/41559,England,Evercreech,Somerset,,,,140612204,282644,41559,https://untappd.s3.amazonaws.com/photo/2014_12_25/a951bd4fd1df9811bd80f92a07b692e3_raw.jpg,3.68,3.68,,0,0
Chimay Grande Réserve (Blue),Bières de Chimay,Belgian Strong Dark Ale,9,35,,,,,,,,4.5,05/04/2015 22:15,https://untappd.com/c/170108558,https://untappd.com/beer/34039,https://untappd.com/brewery/378,Belgium,Baileux,Wallonie,,,,170108558,34039,378,https://untappd.s3.amazonaws.com/photo/2015_04_05/b115791f97042d444a4b81c30eac0af3_raw.jpg,3.94,3.94,,0,0
Affligem Tripel,Affligem Brouwerij,Belgian Tripel,9,0,,,,,,,,3.75,06/09/2015 00:37,https://untappd.com/c/222102375,https://untappd.com/beer/3479,https://untappd.com/brewery/16791,Belgium,Opwijk,Vlaanderen,,,,222102375,3479,16791,https://untappd.s3.amazonaws.com/photo/2015_09_05/ab03b053608d0b5e0b3ae3170da73e5d_raw.jpg,3.69,3.69,,0,0
KAGUA ROUGE,Far Yeast Brewing Company,Belgian Strong Dark Ale,9,0,"A distinctive, saliva-inducing, effervescent finish which must be from the sansho pepper used in this beer. The score might be harsh!",Fortune Court Apartment,Kuala Lumpur,Kuala Lumpur,Malaysia,3.14845,101.708,4.25,26/12/2016 11:20,https://untappd.com/c/398467671,https://untappd.com/beer/185358,https://untappd.com/brewery/32277,Japan,Shibuya,Tokyo,,,,398467671,185358,32277,https://untappd.s3.amazonaws.com/photo/2016_12_26/9d9f455c7d0681364e5ccd5cca8c132c_raw.jpg,3.72,3.72,,1,0
Nelson Sauvignon / Sauvin Brut,Mikkeller,Bière de Champagne / Bière Brut,9,0,The whole bottle to myself! Awesome beer,,,,,,,4.5,17/03/2017 15:53,https://untappd.com/c/428830125,https://untappd.com/beer/80818,https://untappd.com/brewery/2813,Denmark,Copenhagen,Region Hovedstaden,"fruity,sweet,dry,sour,tart",,Bottle,428830125,80818,2813,https://untappd.s3.amazonaws.com/photo/2017_03_17/dcdf4c5cf0f32d66a2d42adb52d610b6_raw.jpg,3.96,3.96,,0,0
90 Minute Imperial IPA,Dogfish Head Craft Brewery,IPA - Imperial / Double,9,90,"Thick, malty seeetness balancing the hops. So smooth and easy for the abv",Burrito San,Miami,FL,United States,25.7729,-80.1917,4.5,16/06/2017 07:32,https://untappd.com/c/465532605,https://untappd.com/beer/8056,https://untappd.com/brewery/459,United States,Milton,DE,"malty,sweet,smooth,hoppy",,Bottle,465532605,8056,459,https://untappd.s3.amazonaws.com/photo/2017_06_16/361c66d1745fe707c27b2aed7aac7cfd_raw.jpg,4.06,4.06,,0,0
Mexican Imperial Stout,Cervecería Calavera,Stout - American Imperial / Double,9,65,No heat from the chillies but they definitely add to the aroma and flavour. Really enjoyed this,,,,,,,4.5,03/07/2017 12:17,https://untappd.com/c/473129338,https://untappd.com/beer/6489,https://untappd.com/brewery/4731,Mexico,Tlalnepantla,Estado de México,dark,Chedraui,Bottle,473129338,6489,4731,https://untappd.s3.amazonaws.com/photo/2017_07_03/c2ea803a7959e8b8826ab844ee604a33_raw.jpg,3.72,3.71,,1,0
Bolshevik Bastard,Nickel Brook Brewing Co.,Stout - Russian Imperial,9,70,"Aged theee years. Nothing remarkable, was hoping for better.",,,,,,,3.5,02/07/2018 01:33,https://untappd.com/c/619147969,https://untappd.com/beer/92082,https://untappd.com/brewery/3252,Canada,Burlington,on,"strong,dark",High Halstow,Bottle,619147969,92082,3252,https://untappd.s3.amazonaws.com/photos/2018_07_01/31dcc094e8c4679afcf12ac1b4d4a8f1_raw.jpg,3.75,3.75,,0,0
Warlord,Darling Brew,IPA - Imperial / Double,9,67,This was truly great.,,,,,,,4.75,18/08/2018 22:19,https://untappd.com/c/640595624,https://untappd.com/beer/1489948,https://untappd.com/brewery/4809,South Africa,Darling,Western Cape,"malty,fruity,sweet,strong,hoppy",Swakopmund,Bottle,640595624,1489948,4809,https://untappd.s3.amazonaws.com/photos/2018_08_18/709f7ce7600c3392456b1514fcc9ff62_raw.jpg,3.67,3.67,,1,0
System Failure,Cloudwater Brew Co.,IPA - Imperial / Double,9,0,Possibly too bitter for me but I would try it again. 9%abv.,,,,,,,3.5,19/11/2018 14:46,https://untappd.com/c/677849528,https://untappd.com/beer/2864277,https://untappd.com/brewery/189896,England,Manchester,Greater Manchester,"piney,bitter,Dank",,Can,677849528,2864277,189896,https://untappd.s3.amazonaws.com/photos/2018_11_19/e16e36bdb2b97e611c29bacefe674230_raw.jpg,3.87,3.85,,1,0
A•W18 One-Off DIPA V1,Cloudwater Brew Co.,IPA - Imperial / Double,9,0,These Cloudwater DIPAs are so hoppy it seems you can’t let them warm quite as much as other DIPAs. Still amazing so scrapes to a 4.5 lol,73 Enid Street | Cloudwater London,London,Greater London,United Kingdom,51.4977,-0.0726139,4.5,16/12/2018 22:45,https://untappd.com/c/688695154,https://untappd.com/beer/2955607,https://untappd.com/brewery/189896,England,Manchester,Greater Manchester,,73 Enid Street | Cloudwater London,Draft,688695154,2955607,189896,https://untappd.s3.amazonaws.com/photos/2018_12_16/d674224c6181abb931bed904d4e8b6f5_raw.jpg,4.22,4.09,,1,0
Lost At Sea,Fourpure Brewing Co,Stout - Imperial / Double,9,0,Sweetness from the maple and love the oak notes. Big flavours but a lightness to it. Wouldn’t mind a pint of this at 9%!,Fourpure Brewing Co.,London,Greater London,United Kingdom,51.4894,-0.0551709,4.5,12/01/2019 10:18,https://untappd.com/c/700082280,https://untappd.com/beer/2997413,https://untappd.com/brewery/86957,England,Bermondsey,London,,Fourpure Brewing Co.,Draft,700082280,2997413,86957,https://untappd.s3.amazonaws.com/photos/2019_01_12/af32434955cae609f71ce272a709a1fb_raw.jpg,3.82,3.77,,1,0
"Deliverance 2 - Ekuanot, Amarillo & Centennial",Abbeydale Brewery,IPA - Imperial / Double,9,0,"A harsh score perhaps, but it can’t hide it’s abv like the best. Nice sweet malt with the hops, but it was a little hard work by the end.",,,,,,,3,26/02/2019 23:08,https://untappd.com/c/717306278,https://untappd.com/beer/2711260,https://untappd.com/brewery/2766,England,Sheffield,South Yorkshire,"sweet,thick,strong,hoppy",Devonshire Cat,Draft,717306278,2711260,2766,https://untappd.s3.amazonaws.com/photos/2019_02_26/9f0541388674df50bacfc41ac7b049bb_raw.jpg,3.9,3.78,,1,0
Chocolate Sombrero,Clown Shoes,Chilli / Chile Beer,9,0,A hint of chilli and nice and smooth. 7% abv.,Sudbury Hill,,,United Kingdom,51.5571,-0.334599,4.25,06/03/2019 22:59,https://untappd.com/c/720264535,https://untappd.com/beer/126867,https://untappd.com/brewery/7583,United States,Boston,MA,"spicy,smooth,dark,chocolate",,Can,720264535,126867,7583,https://untappd.s3.amazonaws.com/photos/2019_03_06/250574def2619a4a93049b5c8823a38f_raw.jpg,3.79,3.79,,0,0
Imperial Irish Cream Stay Puft,Tiny Rebel Brewing Co,Porter - Imperial / Double,9,0,Love the Irish Cream.,The Craft Beer Co.,Covent Garden,Greater London,United Kingdom,51.5158,-0.126193,4.5,28/11/2019 22:43,https://untappd.com/c/834935993,https://untappd.com/beer/3495077,https://untappd.com/brewery/16039,Wales,Newport Docks,Newport,"creamy,sweet,smooth",The Craft Beer Co.,Draft,834935993,3495077,16039,https://untappd.s3.amazonaws.com/photos/2019_11_28/52f0e9804078ab848278f3eab1c8d840_raw.jpg,4.11,4.08,,0,0
Limoncello IPA / Lemon Cello IPA,Siren Craft Brew,IPA - Imperial / Double,9.1,0,,BrewDog Camden,London,Greater London,United Kingdom,51.5383,-0.140923,5,25/07/2014 21:44,https://untappd.com/c/102079494,https://untappd.com/beer/357993,https://untappd.com/brewery/55184,England,Wokingham,Berkshire,,,,102079494,357993,55184,,3.67,3.67,,0,0
Resin,Sixpoint Brewery,IPA - Imperial / Double,9.1,103,Try this as soon as u see it! So good and so easy drinking! Amazing double ipa,The Society Rooms (Wetherspoon),Maidstone,Kent,United Kingdom,51.2775,0.521715,5,01/10/2016 18:52,https://untappd.com/c/366533021,https://untappd.com/beer/117064,https://untappd.com/brewery/1149,United States,Brooklyn,NY,,,,366533021,117064,1149,https://untappd.s3.amazonaws.com/photo/2016_10_01/55a3a2bbbfd031c5685e9956667a447b_raw.jpg,3.98,3.98,,0,0
Tesco Finest American Double IPA,Tesco Stores Ltd.,IPA - Imperial / Double,9.2,150,,,,,,,,3,08/09/2014 21:14,https://untappd.com/c/113484669,https://untappd.com/beer/30912,https://untappd.com/brewery/3018,England,Welwyn Garden City,Hertfordshire,,,,113484669,30912,3018,https://untappd.s3.amazonaws.com/photo/2014_09_08/3fdace8367b6062ee4990ce318a12249_raw.jpg,3.93,3.91,,0,0
Mr. President,BrewDog,IPA - Imperial / Double,9.2,150,Good but I was slightly disappointed,Turnford,Broxbourne,Hertfordshire,United Kingdom,51.7283,-0.0245209,3.75,05/06/2016 22:00,https://untappd.com/c/320360082,https://untappd.com/beer/1509586,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,320360082,1509586,241,https://untappd.s3.amazonaws.com/photo/2016_06_05/afaef89f0bcd950ea48f5ac011164c17_raw.jpg,3.74,3.74,,1,1
Skull King,Beavertown,IPA - Imperial / Double,9.2,70,Fucking awesome,Turnford,Broxbourne,Hertfordshire,United Kingdom,51.7283,-0.0245209,4.5,08/09/2016 00:15,https://untappd.com/c/357821877,https://untappd.com/beer/1038666,https://untappd.com/brewery/24735,England,Tottenham Hale,London,,,,357821877,1038666,24735,https://untappd.s3.amazonaws.com/photo/2016_09_07/380d4889cb6b56c9a93f3307a913b0fe_raw.jpg,4.08,4.06,,1,0
Barrel Aged Albino Squid Assassin,BrewDog,IPA - Rye,9.2,65,The barrel-aging comes through.,BrewDog Paddington,London,Greater London,United Kingdom,51.5194,-0.171767,4.25,20/04/2019 23:04,https://untappd.com/c/739309642,https://untappd.com/beer/1503200,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,BrewDog Paddington,Draft,739309642,1503200,241,https://untappd.s3.amazonaws.com/photos/2019_04_20/2853d4df1ec7fcf126389a95529cab0b_raw.jpg,3.96,3.95,,0,0
Trappistes Rochefort 8,Abbaye Notre-Dame de Saint-Rémy,Belgian Strong Dark Ale,9.2,22,Sweet and so smooth. Nice creamy head that lasts.,The Castle,Harrow,,United Kingdom,51.5721,-0.339952,4.5,17/03/2020 10:24,https://untappd.com/c/878964075,https://untappd.com/beer/11473,https://untappd.com/brewery/1650,Belgium,Rochefort,Wallonie,"malty,sweet,smooth",The Castle,Bottle,878964075,11473,1650,https://untappd.s3.amazonaws.com/photos/2020_03_17/78798a47e2329d63d99af1b832161a29_raw.jpg,3.89,3.89,,1,0
Rum Barrel-Aged B.O.R.I.S. Oatmeal Imperial Stout,Hoppin' Frog Brewery,Stout - Imperial / Double Oatmeal,9.4,60,I've never seen so many barrel-aged beers on tap at once! It works awesomely well in this one,The Craft Beer Co.,Covent Garden,Greater London,United Kingdom,51.5158,-0.126193,4.5,22/05/2016 20:06,https://untappd.com/c/314590048,https://untappd.com/beer/1502912,https://untappd.com/brewery/673,United States,Akron,OH,,,,314590048,1502912,673,https://untappd.s3.amazonaws.com/photo/2016_05_22/5629a1c0d88fc0b5757cf20547e865c8_raw.jpg,4.19,4.12,,1,0
Café B.O.R.I.S. Oatmeal Imperial Stout,Hoppin' Frog Brewery,Stout - Imperial / Double Oatmeal,9.4,60,Big coffee aroma and taste,The Craft Beer Co.,Covent Garden,Greater London,United Kingdom,51.5158,-0.126193,4.25,24/05/2016 22:32,https://untappd.com/c/315176694,https://untappd.com/beer/50500,https://untappd.com/brewery/673,United States,Akron,OH,,,,315176694,50500,673,https://untappd.s3.amazonaws.com/photo/2016_05_24/7921baac89ea42d805d3a2c93b4cb31d_raw.jpg,4.1,4.08,,2,0
Barrel Aged B.O.R.I.S. ,Hoppin' Frog Brewery,Stout - Imperial / Double Oatmeal,9.4,60,So good once again,The Craft Beer Co.,Covent Garden,Greater London,United Kingdom,51.5158,-0.126193,4.5,24/05/2016 22:44,https://untappd.com/c/315180245,https://untappd.com/beer/5784,https://untappd.com/brewery/673,United States,Akron,OH,,,,315180245,5784,673,https://untappd.s3.amazonaws.com/photo/2016_05_24/65a79434daccbd72a73d6d346fb474de_raw.jpg,4.19,4.19,,2,0
Duvel Tripel Hop 2015 - Equinox,Duvel Moortgat,Belgian Strong Golden Ale,9.5,48,IMO the extra hopping makes this worse than the original Duvel,,,,,,,3.25,07/11/2015 21:17,https://untappd.com/c/243044375,https://untappd.com/beer/983794,https://untappd.com/brewery/167,Belgium,Puurs,Vlaanderen,,,,243044375,983794,167,https://untappd.s3.amazonaws.com/photo/2015_11_07/d55f4c42f0449c9107b64b772ce0d53e_raw.jpg,3.8,3.8,,0,0
14|03 Tripel Ella,Brew By Numbers,Belgian Tripel,9.5,0,,Brew by Numbers,London,Greater London,United Kingdom,51.4976,-0.0724066,4,10/06/2016 21:37,https://untappd.com/c/321818262,https://untappd.com/beer/1473106,https://untappd.com/brewery/50834,England,Bermondsey,London,,,,321818262,1473106,50834,https://untappd.s3.amazonaws.com/photo/2016_06_10/d9133dc39f547b83a8ea27dac50b2bbe_raw.jpg,3.71,3.7,,1,0
Campos De Fresas,J. Wakefield Brewing,Blonde Ale,9.5,22,Subtle strawberries. I can't believe it's 9.5% abv. It really doesn't taste like it.,J. Wakefield Brewing,Miami,FL,United States,25.7996,-80.1976,3.75,17/06/2017 23:13,https://untappd.com/c/466764198,https://untappd.com/beer/1187184,https://untappd.com/brewery/45103,United States,Miami,FL,,,Draft,466764198,1187184,45103,https://untappd.s3.amazonaws.com/photo/2017_06_18/036d240526364fce2f031f9a5c5ea917_raw.jpg,3.8,3.78,,0,0
2014 Barley Wine Brewed 26/03/14,Hot Water Brewing Co.,Barleywine - English,9.5,0,Big rock candy notes.,,,,,,,4.25,24/08/2017 03:11,https://untappd.com/c/494986838,https://untappd.com/beer/1797605,https://untappd.com/brewery/86922,New Zealand,Whenuakite,Waikato,,Hot Water Brewing Co,Draft,494986838,1797605,86922,https://untappd.s3.amazonaws.com/photo/2017_08_24/178e6ab4680b06f6a394ee599b6192a8_raw.jpg,3.67,3.66,,0,0
I Beat yoU,Mikkeller,IPA - Imperial / Double,9.75,0,Big malt big hops,Bangkok,,,ประเทศไทย,7.89234,98.2958,4.5,25/11/2016 22:52,https://untappd.com/c/386787125,https://untappd.com/beer/10413,https://untappd.com/brewery/2813,Denmark,Copenhagen,Region Hovedstaden,,,,386787125,10413,2813,https://untappd.s3.amazonaws.com/photo/2016_11_25/7a3336e4a8c7ee1c9f1b6153430bb2b4_raw.jpg,3.88,3.88,,0,0
Imperial Stout,Lagunitas Brewing Company,Stout - Russian Imperial,9.9,72,Bottle,,,,,,,3,03/11/2014 22:34,https://untappd.com/c/126972473,https://untappd.com/beer/1070,https://untappd.com/brewery/765,United States,Petaluma,CA,,,,126972473,1070,765,https://untappd.s3.amazonaws.com/photo/2014_11_03/fbe716e02935150b516254a31c986616_raw.jpg,3.91,3.91,,0,0
Abt 12,Brouwerij St. Bernardus,Belgian Quadrupel,10,22,,The Craft Beer Co.,Islington,Greater London,United Kingdom,51.5327,-0.110944,5,25/07/2014 22:00,https://untappd.com/c/102084151,https://untappd.com/beer/6760,https://untappd.com/brewery/296,Belgium,Watou,Vlaanderen,,,,102084151,6760,296,,4.05,4.05,,0,0
Yang,Evil Twin Brewing,IPA - Imperial / Double,10,65,,BrewDog Camden,London,Greater London,United Kingdom,51.5383,-0.140923,2,25/07/2014 22:17,https://untappd.com/c/102089957,https://untappd.com/beer/44903,https://untappd.com/brewery/3735,United States,Brooklyn,NY,,,,102089957,44903,3735,,3.83,3.82,,0,1
Consecration,Russian River Brewing Company,American Wild Ale,10,10,Too sour for me and 5 others!,Russian River Brewing Company,Santa Rosa,CA,United States,38.4418,-122.712,,24/10/2014 10:46,https://untappd.com/c/124280446,https://untappd.com/beer/6908,https://untappd.com/brewery/5143,United States,Windsor,CA,,,,124280446,6908,5143,https://untappd.s3.amazonaws.com/photo/2014_10_24/d9acfcaba1fbe2e826c5130732bcd157_raw.jpg,4.32,4.32,,0,0
Horny Devil,AleSmith Brewing Company,Belgian Strong Golden Ale,10,25,,,,,,,,4.25,28/04/2015 19:52,https://untappd.com/c/177266707,https://untappd.com/beer/1221,https://untappd.com/brewery/2471,United States,San Diego,CA,,,,177266707,1221,2471,https://untappd.s3.amazonaws.com/photo/2015_04_28/23d2b9fbd6675e36dc20c5b3efb9696f_raw.jpg,3.85,3.84,,0,0
Dulle Teve,Brouwerij De Dolle Brouwers,Belgian Tripel,10,0,A serious beer! Like a boozy sticky toffee pudding. Smooth with a lil bitter finish. Aroma was a slight letdown. Thanks Edwars L.,Turnford,Broxbourne,Hertfordshire,United Kingdom,51.7283,-0.0245209,4.75,11/05/2016 23:30,https://untappd.com/c/309841743,https://untappd.com/beer/354,https://untappd.com/brewery/272,Belgium,Esen,Vlaanderen,,,,309841743,354,272,https://untappd.s3.amazonaws.com/photo/2016_05_11/8225df6567327a587dc605ac0fa7c249_raw.jpg,3.81,3.81,,1,0
Tidal Wave,Siren Craft Brew,IPA - Imperial / Double,10,70,"Very drinkable, really good",BrewDog Soho,London,Greater London,United Kingdom,51.5151,-0.137235,4.5,26/08/2016 12:27,https://untappd.com/c/352788806,https://untappd.com/beer/1614253,https://untappd.com/brewery/55184,England,Wokingham,Berkshire,,,,352788806,1614253,55184,https://untappd.s3.amazonaws.com/photo/2016_08_26/c7b26e8cd4eb778333def61779c384be_raw.jpg,4.09,4.03,,0,0
Kapittel Tripel Abt,Leroy Breweries ,Belgian Tripel,10,0,,,,,,,,3.5,04/03/2017 21:50,https://untappd.com/c/424309398,https://untappd.com/beer/1824,https://untappd.com/brewery/2442,Belgium,Boezinge,Vlaanderen,"heavy,strong",Frites,,424309398,1824,2442,https://untappd.s3.amazonaws.com/photo/2017_03_04/fe6913cea501a5254140790bc4452cc3_raw.jpg,3.54,3.54,,1,0
The Chocolate Manifesto - Triple Chocolate Milk Stout,Flying Monkeys Craft Brewery,Stout - Imperial / Double Milk,10,60,Great milk chocolate aroma but then a bit too much bitterness for me,The Craft - Brasserie & Grille,Toronto,ON,Canada,43.6395,-79.4208,3.5,03/06/2017 07:12,https://untappd.com/c/460389853,https://untappd.com/beer/491651,https://untappd.com/brewery/1571,Canada,Barrie,ON,chocolate,,Bottle,460389853,491651,1571,https://untappd.s3.amazonaws.com/photo/2017_06_03/6fbc3e441954913df645ae21ab391972_raw.jpg,4.13,4.12,,0,0
Dragon Stout Spitfire,Desnoes & Geddes,Stout - American Imperial / Double,10,0,Sweet and strong. Ya mahn.,Rooms on the Beach Hotel Negril,Negril,Parish of Westmoreland,Jamaica,18.2938,-78.3391,3.5,14/06/2017 17:41,https://untappd.com/c/465013018,https://untappd.com/beer/45976,https://untappd.com/brewery/442,Jamaica,Kingston,Surrey County,"sweet,strong",,Bottle,465013018,45976,442,https://untappd.s3.amazonaws.com/photo/2017_06_14/4351e49af3181d3d3921d627f523a8e8_raw.jpg,3.16,3.31,,0,0
Mas Hops,Concrete Beach Brewery,IPA - Imperial / Double,10,65,,Concrete Beach Brewery,Miami,FL,United States,25.8003,-80.2009,4,18/06/2017 07:20,https://untappd.com/c/466834481,https://untappd.com/beer/1290171,https://untappd.com/brewery/152818,United States,Miami,FL,,,Draft,466834481,1290171,152818,https://untappd.s3.amazonaws.com/photo/2017_06_18/1963f305ce3553bb613c079bcdc1e1da_raw.jpg,3.82,3.82,,0,0
Cucapá Green Card,Cervecería de Baja California (Cucapa Brewing Co.),Barleywine - American,10,0,Didn't expect to find a Mexican 10% abv barleywine! Great beer,,,,,,,4.25,03/07/2017 00:06,https://untappd.com/c/472916205,https://untappd.com/beer/7740,https://untappd.com/brewery/420,Mexico,Mexicali,Baja California,"malty,sweet,strong,smooth",Casa Tequila,Bottle,472916205,7740,420,https://untappd.s3.amazonaws.com/photo/2017_07_03/5c22c705e310c89d0505365beb612d48_raw.jpg,3.58,3.59,,0,0
Risk,Selfmade Brewery,Stout - Imperial / Double,10,60,10.2% abv cracking imperial stout. The hops are what make it great.,,,,,,,4.75,24/12/2017 23:46,https://untappd.com/c/542425681,https://untappd.com/beer/2414360,https://untappd.com/brewery/325536,Russia,Moscow,Москва,rich,Тапки / Taps & Bottles,Bottle,542425681,2414360,325536,https://untappd.s3.amazonaws.com/photo/2017_12_24/8f59715d55f564cb5ece6176878569c0_raw.jpg,4.06,3.92,,1,0
Serotonin Syndrome,AF Brew,Stout - Imperial / Double Oatmeal,10,30,Great sweetness.,,,,,,,4.25,28/12/2017 23:53,https://untappd.com/c/544323800,https://untappd.com/beer/2038885,https://untappd.com/brewery/38368,Russia,Saint Petersburg,Санкт-Петербург,"deep,sweet,dark",Craft Republic,Draft,544323800,2038885,38368,https://untappd.s3.amazonaws.com/photo/2017_12_28/127a2f216b87b5462c5d1b5cb2394d6f_raw.jpg,4.05,4.03,,1,0
#100,Nøgne Ø,Barleywine - American,10,80,A hoppy barleywine.,,,,,,,4.25,26/06/2018 09:12,https://untappd.com/c/616569001,https://untappd.com/beer/31823,https://untappd.com/brewery/923,Norway,Grimstad,Aust-Agder,"strong,hoppy,dark",9 MTA,Bottle,616569001,31823,923,https://untappd.s3.amazonaws.com/photos/2018_06_26/e59fa74de2fc531f1b1e51872fea18dd_raw.jpg,3.86,3.85,,0,0
Gonzo Imperial Porter,Flying Dog Brewery,Porter - Imperial / Double,10,85,Aged 28 mnths. The bitterness ppl speak of has mellowed out. Quote on the bottle by Hunter S. Thompson: “It never got weird enough for me.”,,,,,,,4.5,05/11/2018 10:44,https://untappd.com/c/672507840,https://untappd.com/beer/4001,https://untappd.com/brewery/540,United States,Frederick,MD,"strong,smooth,dark",,Bottle,672507840,4001,540,https://untappd.s3.amazonaws.com/photos/2018_11_05/5b754646c44f840ca06edb9b1572fdcf_raw.jpg,3.81,3.81,,2,0
I Don't Know How To Put This But This IPA Is Kind Of A Big Deal,Evil Twin Brewing,IPA - Imperial / Double,10,0,True to it’s name. Super rich and super smooth. This is how I like my double ipas.,The Craft Beer Co.,Hammersmith,Greater London,United Kingdom,51.4916,-0.224078,4.75,23/11/2019 21:59,https://untappd.com/c/833077453,https://untappd.com/beer/2965031,https://untappd.com/brewery/3735,United States,Brooklyn,NY,"sweet,hoppy",The Craft Beer Co.,Draft,833077453,2965031,3735,https://untappd.s3.amazonaws.com/photos/2019_11_23/5caed6ed28d80b3895ec15d3dafa49d0_raw.jpg,3.82,3.82,,1,0
Bluzon,Track Brewing Company,Sour - Gose - Fruited,10,0,10% abv. Very smooth.,,,,,,,4,18/01/2020 22:16,https://untappd.com/c/856642440,https://untappd.com/beer/3460976,https://untappd.com/brewery/182149,England,Manchester,Greater Manchester,"sweet,Berries",Track Brewing Co Taproom At Unit 9,Draft,856642440,3460976,182149,https://untappd.s3.amazonaws.com/photos/2020_01_18/89f566e32f5c997181d017ed1b1454d8_raw.jpg,4.19,4.1,,1,0
Autumn Maple,The Bruery,Pumpkin / Yam Beer,10,15,Another special one.,The Craft Beer Co.,Brixton,Greater London,United Kingdom,51.4634,-0.114036,4.75,25/01/2020 22:21,https://untappd.com/c/859241416,https://untappd.com/beer/5476,https://untappd.com/brewery/1246,United States,Placentia,CA,"sweet,strong,smooth,molasses",The Craft Beer Co.,Draft,859241416,5476,1246,https://untappd.s3.amazonaws.com/photos/2020_01_25/72b54e72d6d03b9878823720196b817f_raw.jpg,3.69,3.69,,0,0
Salty Tuff Nutty Bed-Stuy Dude Staff Jesus Edition 2,Evil Twin Brewing NYC,Stout - American Imperial / Double,10,0,10% abv.,The Craft Beer Co.,Hammersmith,Greater London,United Kingdom,51.4916,-0.224078,4.25,01/03/2020 17:17,https://untappd.com/c/873228207,https://untappd.com/beer/3220806,https://untappd.com/brewery/420055,United States,Ridgewood,NY,Peanut Butter,The Craft Beer Co.,Draft,873228207,3220806,420055,https://untappd.s3.amazonaws.com/photos/2020_03_01/92dc4c0a905fef378ab67da4f99569ac_raw.jpg,3.92,3.87,,0,0
